approach,scenario,run,num_leader_failures,orphan_total,rl_successful_realloc,rl_failed_realloc,realloc_rate,rl_new_clusters,rl_realloc_existing
rl3.1,cenario2_tempo_aleatorio/180-600s_20percent,32,2,32,30,2,0.9375,1,28
rl3.1,cenario2_tempo_aleatorio/180-600s_20percent,33,2,31,31,0,1.0,0,31
rl3.1,cenario2_tempo_aleatorio/180-600s_20percent,34,1,23,23,0,1.0,0,23
rl3.1,cenario2_tempo_aleatorio/180-600s_20percent,35,1,19,18,1,0.9474,0,18
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,1,2,22,22,0,1.0,0,22
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,2,2,60,57,3,0.95,0,57
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,3,2,46,44,2,0.9565,0,44
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,4,3,31,30,1,0.9677,1,28
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,5,1,34,34,0,1.0,1,32
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,6,1,21,20,1,0.9524,0,20
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,7,3,60,57,3,0.95,1,55
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,8,1,18,17,1,0.9444,0,17
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,9,2,28,24,4,0.8571,0,24
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,10,1,19,19,0,1.0,0,19
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,11,1,23,22,1,0.9565,0,22
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,12,1,8,8,0,1.0,0,8
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,13,2,54,47,7,0.8704,0,47
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,14,3,72,70,2,0.9722,0,70
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,15,3,56,51,5,0.9107,0,51
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,16,2,33,30,3,0.9091,1,28
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,17,3,29,28,1,0.9655,0,28
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,18,2,40,38,2,0.95,1,34
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,19,2,43,41,2,0.9535,0,41
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,20,3,69,66,3,0.9565,1,63
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,21,3,76,75,1,0.9868,3,12
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,22,3,68,67,1,0.9853,3,26
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,23,2,34,34,0,1.0,2,1
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,24,1,15,15,0,1.0,1,0
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,25,3,67,65,2,0.9701,3,2
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,26,3,45,43,2,0.9556,1,33
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,27,3,56,54,2,0.9643,2,15
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,28,2,44,41,3,0.9318,2,0
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,29,1,21,21,0,1.0,1,4
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,30,1,16,16,0,1.0,1,0
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,31,3,53,48,5,0.9057,2,11
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,32,3,64,61,3,0.9531,3,3
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,33,1,29,28,1,0.9655,1,2
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,34,2,22,21,1,0.9545,1,1
rl3.1,cenario2_tempo_aleatorio/180-600s_30percent,35,3,71,71,0,1.0,3,2
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,1,2,21,21,0,1.0,2,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,2,2,37,35,2,0.9459,2,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,3,1,25,25,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,4,1,19,17,2,0.8947,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,5,1,12,12,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,6,1,24,22,2,0.9167,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,7,2,36,35,1,0.9722,2,2
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,8,1,21,21,0,1.0,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,9,1,23,22,1,0.9565,1,2
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,10,2,22,21,1,0.9545,2,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,11,1,19,18,1,0.9474,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,12,1,18,17,1,0.9444,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,13,1,21,20,1,0.9524,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,14,2,38,37,1,0.9737,2,2
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,15,2,39,37,2,0.9487,2,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,16,1,6,6,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,17,2,31,30,1,0.9677,1,4
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,18,2,27,27,0,1.0,2,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,19,2,50,49,1,0.98,2,2
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,20,2,37,35,2,0.9459,2,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,21,1,43,41,2,0.9535,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,22,1,16,16,0,1.0,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,23,1,33,32,1,0.9697,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,24,1,30,28,2,0.9333,1,3
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,25,2,33,33,0,1.0,2,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,26,2,29,27,2,0.931,2,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,27,2,48,46,2,0.9583,2,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,28,1,30,29,1,0.9667,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,29,1,20,18,2,0.9,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,30,1,15,15,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,31,1,5,5,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,32,1,28,28,0,1.0,1,1
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,33,1,12,12,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,34,1,25,25,0,1.0,1,0
rl3.1,cenario3_tudo_aleatorio/180-600s_10-30percent,35,1,14,14,0,1.0,1,1
with-fail,cenario1_tempo_fixo/310s_10percent,1,1,13,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,2,1,14,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,3,1,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,4,1,24,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,5,1,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,6,1,12,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,7,1,6,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,8,2,15,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,9,2,54,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,10,1,12,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,11,1,13,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,12,1,26,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,13,1,8,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,14,1,16,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,15,1,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,16,1,9,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,17,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,18,2,59,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,19,1,21,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,20,1,8,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,21,1,18,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,22,1,18,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,23,1,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,24,1,11,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,25,1,12,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,26,1,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,27,1,27,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,28,1,27,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,29,1,24,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,30,1,16,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,31,1,22,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,32,1,21,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,33,1,12,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,34,1,26,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_10percent,35,1,33,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,1,2,22,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,2,2,31,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,3,2,28,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,4,2,36,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,5,2,44,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,6,2,44,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,7,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,8,2,43,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,9,2,23,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,10,3,64,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,11,3,19,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,12,3,63,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,13,2,43,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,14,2,48,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,15,2,45,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,16,2,36,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,17,1,12,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,18,2,19,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,19,1,15,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,20,3,37,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,21,1,24,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,22,2,30,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,23,2,25,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,24,2,31,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,25,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,26,2,29,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,27,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,28,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,29,1,28,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,30,2,43,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,31,2,22,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,32,2,20,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,33,4,68,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,34,2,46,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_20percent,35,1,17,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,1,2,29,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,2,2,43,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,3,2,39,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,4,3,65,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,5,3,74,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,6,3,52,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,7,2,41,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,8,2,36,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,9,3,63,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,10,2,49,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,11,2,48,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,12,3,62,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,13,2,29,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,14,3,67,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,15,2,35,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,16,2,36,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,17,3,73,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,18,3,63,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,19,3,63,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,20,3,58,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,21,2,47,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,22,3,48,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,23,2,40,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,24,4,102,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,25,3,38,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,26,2,43,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,27,3,57,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,28,2,33,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,29,3,54,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,30,3,66,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,31,2,30,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,32,3,52,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,33,3,62,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,34,3,37,0,0,0.0,0,0
with-fail,cenario1_tempo_fixo/310s_30percent,35,2,29,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,1,1,28,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,2,1,21,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,3,1,6,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,4,1,20,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,5,1,10,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,6,1,13,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,7,1,15,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,8,1,23,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,9,1,16,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,10,2,51,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,11,1,20,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,12,2,42,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,13,1,19,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,14,2,38,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,15,1,13,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,16,1,18,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,17,1,30,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,18,1,16,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,19,1,19,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,20,2,34,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,21,1,25,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,22,1,25,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,23,1,18,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,24,1,6,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,25,2,34,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,26,1,6,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,27,2,14,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,28,1,12,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,29,1,21,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,30,1,18,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,31,1,26,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,32,2,27,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,33,1,24,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,34,1,10,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_10percent,35,1,26,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,1,2,31,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,2,1,15,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,3,2,47,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,4,2,50,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,5,2,41,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,6,1,14,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,7,1,15,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,8,1,15,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,9,3,81,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,10,2,55,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,11,2,40,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,12,2,50,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,13,3,53,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,14,2,27,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,15,1,15,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,16,1,13,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,17,2,26,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,18,2,38,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,19,2,42,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,20,1,16,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,21,2,66,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,22,3,67,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,23,2,30,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,24,3,62,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,25,1,23,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,26,1,24,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,27,1,18,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,28,2,17,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,29,3,50,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,30,2,42,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,31,2,19,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,32,2,41,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,33,3,66,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,34,2,37,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_20percent,35,2,30,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,1,3,52,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,2,1,30,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,3,2,47,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,4,3,67,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,5,2,24,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,6,4,62,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,7,3,55,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,8,3,62,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,9,4,67,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,10,3,47,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,11,4,72,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,12,4,63,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,13,4,87,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,14,3,67,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,15,3,62,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,16,2,45,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,17,2,29,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,18,3,55,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,19,3,58,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,20,3,63,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,21,2,50,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,22,1,16,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,23,3,57,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,24,2,49,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,25,3,53,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,26,2,22,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,27,1,10,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,28,3,44,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,29,2,50,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,30,4,57,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,31,5,82,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,32,2,40,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,33,2,33,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,34,5,81,0,0,0.0,0,0
with-fail,cenario2_tempo_aleatorio/180-600s_30percent,35,3,42,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,1,2,37,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,2,2,25,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,3,0,0,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,4,3,57,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,5,2,49,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,6,2,52,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,7,2,33,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,8,2,39,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,9,1,19,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,10,3,58,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,11,2,33,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,12,2,62,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,13,2,52,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,14,2,29,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,15,2,43,0,0,0.0,0,0
with-fail,cenario3_tudo_aleatorio/180-600s_10-30percent,16,1,8,0,0,0.0,0,0
