approach,scenario,run,state,state_name,action,action_name,qvalue
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,2,SIM_ORPHAN_LOW,0,DO_NOT_ALLOC,15.7162
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,2,SIM_ORPHAN_LOW,1,REALLOC_EXIST,80.1726
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,2,SIM_ORPHAN_LOW,2,FORM_NEW_CLUST,41.9926
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,3,SIM_EXISTING_LOW,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,3,SIM_EXISTING_LOW,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,31,3,SIM_EXISTING_LOW,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,0,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,69.088
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,0,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,99.9287
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,0,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,91.5414
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,2,SIM_ORPHAN_LOW,0,DO_NOT_ALLOC,15.7162
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,2,SIM_ORPHAN_LOW,1,REALLOC_EXIST,80.1726
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,2,SIM_ORPHAN_LOW,2,FORM_NEW_CLUST,41.9926
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,3,SIM_EXISTING_LOW,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,3,SIM_EXISTING_LOW,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,32,3,SIM_EXISTING_LOW,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,0,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,70.673
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,0,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,99.9434
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,0,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,91.5414
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,2,SIM_ORPHAN_LOW,0,DO_NOT_ALLOC,15.7162
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,2,SIM_ORPHAN_LOW,1,REALLOC_EXIST,80.1726
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,2,SIM_ORPHAN_LOW,2,FORM_NEW_CLUST,41.9926
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,3,SIM_EXISTING_LOW,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,3,SIM_EXISTING_LOW,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,33,3,SIM_EXISTING_LOW,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,0,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,73.3875
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,0,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,99.9654
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,0,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,92.3837
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,2,SIM_ORPHAN_LOW,0,DO_NOT_ALLOC,15.7162
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,2,SIM_ORPHAN_LOW,1,REALLOC_EXIST,80.1726
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,2,SIM_ORPHAN_LOW,2,FORM_NEW_CLUST,41.9926
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,3,SIM_EXISTING_LOW,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,3,SIM_EXISTING_LOW,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,34,3,SIM_EXISTING_LOW,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,0,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,74.546
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,0,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,99.9717
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,0,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,93.1423
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,2,SIM_ORPHAN_LOW,0,DO_NOT_ALLOC,15.7162
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,2,SIM_ORPHAN_LOW,1,REALLOC_EXIST,82.0685
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,2,SIM_ORPHAN_LOW,2,FORM_NEW_CLUST,41.9926
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,3,SIM_EXISTING_LOW,0,DO_NOT_ALLOC,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,3,SIM_EXISTING_LOW,1,REALLOC_EXIST,0.0
rl3,cenario3_tudo_aleatorio/180-600s_10-30percent,35,3,SIM_EXISTING_LOW,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,2.76684
rl3.1,cenario1_tempo_fixo/310s_10percent,1,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,32.8676
rl3.1,cenario1_tempo_fixo/310s_10percent,1,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,1,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,6.8628
rl3.1,cenario1_tempo_fixo/310s_10percent,2,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.69491
rl3.1,cenario1_tempo_fixo/310s_10percent,2,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,56.6923
rl3.1,cenario1_tempo_fixo/310s_10percent,2,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,2,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,6.8628
rl3.1,cenario1_tempo_fixo/310s_10percent,3,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,7.69491
rl3.1,cenario1_tempo_fixo/310s_10percent,3,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,68.8237
rl3.1,cenario1_tempo_fixo/310s_10percent,3,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,3,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,6.8628
rl3.1,cenario1_tempo_fixo/310s_10percent,4,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,20.3299
rl3.1,cenario1_tempo_fixo/310s_10percent,4,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,77.911
rl3.1,cenario1_tempo_fixo/310s_10percent,4,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,4,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,6.8628
rl3.1,cenario1_tempo_fixo/310s_10percent,5,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,20.3299
rl3.1,cenario1_tempo_fixo/310s_10percent,5,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,77.911
rl3.1,cenario1_tempo_fixo/310s_10percent,5,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,5,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,5,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,13.6933
rl3.1,cenario1_tempo_fixo/310s_10percent,6,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,20.3299
rl3.1,cenario1_tempo_fixo/310s_10percent,6,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,89.4841
rl3.1,cenario1_tempo_fixo/310s_10percent,6,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,6,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,6,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,13.6933
rl3.1,cenario1_tempo_fixo/310s_10percent,7,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,27.1389
rl3.1,cenario1_tempo_fixo/310s_10percent,7,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,97.5212
rl3.1,cenario1_tempo_fixo/310s_10percent,7,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,7,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,7,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,13.6933
rl3.1,cenario1_tempo_fixo/310s_10percent,8,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,27.1389
rl3.1,cenario1_tempo_fixo/310s_10percent,8,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,97.5212
rl3.1,cenario1_tempo_fixo/310s_10percent,8,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,8,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,8,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,8,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,8,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,21.0099
rl3.1,cenario1_tempo_fixo/310s_10percent,9,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,27.1389
rl3.1,cenario1_tempo_fixo/310s_10percent,9,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,104.99
rl3.1,cenario1_tempo_fixo/310s_10percent,9,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,9,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,9,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,9,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,9,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,34.2365
rl3.1,cenario1_tempo_fixo/310s_10percent,10,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,41.5875
rl3.1,cenario1_tempo_fixo/310s_10percent,10,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,108.918
rl3.1,cenario1_tempo_fixo/310s_10percent,10,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,10,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,10,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,10,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,10,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,34.2365
rl3.1,cenario1_tempo_fixo/310s_10percent,11,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,41.5875
rl3.1,cenario1_tempo_fixo/310s_10percent,11,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,114.869
rl3.1,cenario1_tempo_fixo/310s_10percent,11,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,11,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,11,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,11,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,11,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,34.2365
rl3.1,cenario1_tempo_fixo/310s_10percent,12,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,41.5875
rl3.1,cenario1_tempo_fixo/310s_10percent,12,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,117.748
rl3.1,cenario1_tempo_fixo/310s_10percent,12,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,12,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,12,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,12,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,12,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,34.2365
rl3.1,cenario1_tempo_fixo/310s_10percent,13,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,41.5875
rl3.1,cenario1_tempo_fixo/310s_10percent,13,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,120.565
rl3.1,cenario1_tempo_fixo/310s_10percent,13,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,13,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,1,SIM_EXISTING_HIGH,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,2,SIM_ORPHAN_HIGH,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,2,SIM_ORPHAN_HIGH,1,REALLOC_EXIST,4.27369
rl3.1,cenario1_tempo_fixo/310s_10percent,13,2,SIM_ORPHAN_HIGH,2,FORM_NEW_CLUST,0.830796
rl3.1,cenario1_tempo_fixo/310s_10percent,13,3,SIM_BOTH_MEDIUM,0,DO_NOT_ALLOC,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,3,SIM_BOTH_MEDIUM,1,REALLOC_EXIST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,13,3,SIM_BOTH_MEDIUM,2,FORM_NEW_CLUST,0.0
rl3.1,cenario1_tempo_fixo/310s_10percent,14,0,SIM_BOTH_HIGH,0,DO_NOT_ALLOC,34.2365
rl3.1,cenario1_tempo_fixo/310s_10percent,14,0,SIM_BOTH_HIGH,1,REALLOC_EXIST,49.0796
rl3.1,cenario1_tempo_fixo/310s_10percent,14,0,SIM_BOTH_HIGH,2,FORM_NEW_CLUST,123.429
rl3.1,cenario1_tempo_fixo/310s_10percent,14,1,SIM_EXISTING_HIGH,0,DO_NOT_ALLOC,-0.5
rl3.1,cenario1_tempo_fixo/310s_10percent,14,1,SIM_EXISTING_HIGH,1,REALLOC_EXIST,0.0
